name,amenity,lat,lon,district,phone,beds
Gitaram Hospital Pvt Ltd,hospital,24.1087857,88.2320434,Murshidabad,,
KD Cure S.C. Das Memorial Medical Center,hospital,22.5077512,88.3648047,Kolkata,,
Nilkantha Diagnostic Care Center,hospital,22.8742992,88.0114428,Hooghly,,
Netaji Subhash Chandra Bose Specialised Hospital and Research Centre,hospital,22.6936652,88.4634443,North 24 Parganas,,
Kayakalpa Sadan Nursing Home,hospital,23.4048215,88.4908296,Nadia,,
Jeevandeep Special Care and Diagnostic Center,hospital,24.0747139,88.266139,Murshidabad,,
Renuka Eye Institute,hospital,22.7089212,88.4747451,North 24 Parganas,,
Little Hut Nirikshan Kendra,hospital,22.6346479,88.4348881,Kolkata,,
Susrut Eye Foundation and Research Centre - Berhampore,hospital,24.0960432,88.2615101,Murshidabad,,
Salt Lake City Medical Centre,hospital,22.5902195,88.4125239,Kolkata,,
Netra Sevasram,hospital,22.5665163,88.3553157,Kolkata,,
Marwari Relief Society Hospital,hospital,22.5827281,88.3573455,Kolkata,,
Himalaya Vision Care Centre,hospital,22.5174951,88.3545975,Kolkata,,
Kalidas Mullick Sebayatan,hospital,22.5671621,88.3572811,Kolkata,,
Orthopaedic Centre,hospital,22.5827554,88.3909348,Kolkata,,
Lions North Kolkata Hospital and Medical Centre,hospital,22.4818251,88.3544424,Kolkata,,
R-Fleming Hospital / Zodiac Medicare and Hospital Pvt.Ltd.,hospital,22.5409374,88.389544,Kolkata,,
Rotary Narayana Nethralaya,hospital,22.5776362,88.4335618,Kolkata,,
Charnock Hospital Pvt Ltd,hospital,22.6257664,88.4350772,Kolkata,,
Kumar Maternity Home,hospital,22.5932877,88.3390568,Howrah,,
Kalna Eye Care Centre,hospital,23.2169701,88.3521212,Bardhaman,,
Meditek Center,hospital,22.8646884,88.3632423,Hooghly,,
Naihati Municipality Maternity Hospital,hospital,22.8885247,88.4177971,North 24 Parganas,,
Renaissance Hospital,hospital,22.6248726,88.433718,Kolkata,,
Malda Medical college and hospital,hospital,24.9949223,88.1379225,,,
"CHC,Chawngte",hospital,22.6163566,92.6382886,Lawngtlai,,
"Civil Hospital,Tlabung",hospital,22.9063694,92.4698014,Lunglei,,
Borapansury Hospital,hospital,22.7066754,92.5292909,Lawngtlai,,
"District Integrated AYUSH Hospital, Gomati",hospital,23.4848604,91.4983684,Gomati,,
Sub-Divsional Hospital,hospital,23.310504,91.5575974,South,,
Gandacherra Sub Divisional Hospital,hospital,23.6050187,91.8177781,Dhalai,,
Pecharthal Hospital,hospital,24.1903303,92.1042451,Unakoti,,
"District Hospital, Unakoti",hospital,24.304628,92.033346,Unakoti,,
Taksapara hospital,hospital,23.5641251,91.291481,Sepahijala,,
Sonamura Gramin Hospital,hospital,23.48445,91.263053,Sepahijala,,
District Hospital South,hospital,23.316526,91.555177,South,,
Dhalai District Hospital,hospital,23.9551603,91.8252174,Dhalai,,
Holy Cross Hospital,hospital,25.5179517,90.1704141,West Garo Hills,,
Nongstoin Civil Hospital,hospital,25.556393,91.2290792,West Khasi Hills,,
"Capt. Williamson Memorial Hospital, Baghmara",hospital,25.1987267,90.6309637,South Garo Hills,,
Holy Cross Private Hospital,hospital,25.560466,91.6307355,West Khasi Hills,,
Dr. Norman Tunnel Hospital,hospital,25.444011,92.198903,West Jaintia Hills,,
Tura Maternity and Child Hospital(SDH),hospital,25.514655,90.219953,West Garo Hills,,
Tirot Sing Memorial Hospital,hospital,25.5541791,91.6330915,West Khasi Hills,,
Jowai Civil Hospital,hospital,25.467945,92.260988,West Jaintia Hills,,
Williamnagar Civil Hospital,hospital,25.5146304,90.6046435,East Garo Hills,,
Reid Provincial Chest Hospital,hospital,25.5762376,91.8666306,East Khasi Hills,,
Bikali Model Hospital,hospital,25.9629778,91.0542472,Goalpara,,
"F.R.U, Kalain",hospital,24.9684172,92.5730099,Cachar,,
Sonapur District Hospital,hospital,26.1212135,91.9761266,Kamrup Metropolitan,,
Kachuadam MG Model Hospital,hospital,24.822849,92.432166,Karimganj,,
Girishganj Model Hospital,hospital,24.883091,92.3098,Karimganj,,
Azara 30 Bedded Rural Hospital(F.R.U),hospital,26.124633,91.617525,Kamrup,,
Patherkandi MG Model Hospital,hospital,24.584103,92.3411897,Karimganj,,
"Civil Hospital, Hatsingimari",hospital,25.721206,89.9047078,Dhubri,,
Pandu FRU Hospital,hospital,26.1606497,91.6887221,Kamrup Metropolitan,,
Salchapra Hospital,hospital,24.824249,92.6621686,Cachar,,
Bamunigaon Model Hospital,hospital,26.0112846,91.2996591,Kamrup,,
Vernerpur T.E. Hospital,hospital,24.5163595,92.6140897,Hailakandi,,
Jhowdanga hospital,hospital,25.584891,89.88231,Dhubri,,
Govt. Ayurvedic College & Hospital,hospital,26.1495333,91.6674002,Kamrup Metropolitan,,
Dudhnoi (F.R.U),hospital,25.9829392,90.7895475,Goalpara,,
KATIGORAH MODEL HOSPITAL,hospital,24.8766476,92.5730321,Cachar,,
Guimara Hospital,hospital,26.115257,91.46451,Kamrup,,
"Civil Hospital, Hailakandi",hospital,24.6718333,92.5632382,Hailakandi,,
Kampur Hospital,hospital,26.1671521,92.6537353,Nagaon,,
Dhevdevi hospital,hospital,26.0796899,89.8715609,Dhubri,,
Ambari Bazar Model Hospital,hospital,26.1020669,90.3944379,Goalpara,,
"Srigouri, CHC",hospital,24.8616184,92.5204243,Karimganj,,
Mahatma Gandhi Model Hospital,hospital,24.4147648,92.5733758,Hailakandi,,
Unknown,hospital,25.6093137,88.6551191,,,
Dakshingaon Hospital,hospital,26.4107888,91.5113527,Nalbari,,
Manikpur Model Hospital,hospital,26.4709474,90.8027602,Bongaigaon,,
Dhaoliguri Hospital,hospital,26.4405658,90.2237457,Kokrajhar,,
Bhurbandha Model Hospital,hospital,26.3070013,92.3635211,Marigaon,,
Boitamari Model Hospital,hospital,26.3435674,90.5154491,Bongaigaon,,
"RNB Civil Hospital, Kokrajhar",hospital,26.4017828,90.2742484,Kokrajhar,,
Duni Model Hospital,hospital,26.4604684,91.8283762,Darrang,,
Ga-Khajua Hospital,hospital,26.3642822,92.5542803,Marigaon,,
"Mahatma Gandhi Model Hospital , Makhibaha",hospital,26.4457506,91.2595742,Nalbari,,
Chandamama Model Hospital,hospital,26.282504,90.778365,Barpeta,,
Kirtanpara Hospital,hospital,26.374117,90.764245,Bongaigaon,,
Dagaon Hospital,hospital,26.441283,92.613613,Nagaon,,
"Civil Hospital, Bongaigaon",hospital,26.4312897,90.5770438,Bongaigaon,,
Bagribari Model Hospital,hospital,26.1982891,90.1416556,Dhubri,,
Morigaon Civil Hospital,hospital,26.252273,92.3548836,Marigaon,,
B.P. Civil Hospital,hospital,26.344804,92.689441,Nagaon,,
"Mahatma Gandhi Model Hospital, Belsor",hospital,26.383854,91.349695,Nalbari,,
S.M.K. Civil Hospital,hospital,26.4477049,91.4364392,Nalbari,,
Salbari Model Hospital,hospital,26.6337966,91.0964259,Baksa,,
Panisheli Hospital,hospital,26.662206,91.767289,Udalguri,,
Sirajuli Model Hospital,hospital,26.699467,92.400363,Sonitpur,,
Shyampur hospital,hospital,26.498934,92.216719,Darrang,,
JSB CIVIL HOSPITAL,hospital,26.5254284,90.4903363,Chirang,,
Charna bazar hospital,hospital,26.6362219,91.1744098,Baksa,,
Barpeta Road F.R.U,hospital,26.4908364,90.9685928,Barpeta,,
Dr. Ravi Boro Civil Hospital,hospital,26.664079,91.340726,Baksa,,
Bhergaon Model Hospital,hospital,26.638823,91.824156,Udalguri,,
Tihu F.R.U,hospital,26.4766416,91.2715269,Nalbari,,
New Bongaigaon Railway Hospital,hospital,26.4815876,90.5150881,Bongaigaon,,
Pathsala Sub-Divisional Civil Hospital,hospital,26.5078672,91.1672137,Barpeta,,
Subhaijhar Model Hospital,hospital,26.596512,90.6077992,Chirang,,
Gayeshpur Hospital,hospital,23.290797,88.368197,Nadia,,
Barnia Hospital,hospital,23.721247,88.420501,Nadia,,
Nadanghat Hospital,hospital,23.3734178,88.2531471,Bardhaman,,
Gangadhari Hospital,hospital,23.995131,88.4849947,Murshidabad,,
Krishnaganj Rural Hospital,hospital,23.4171884,88.6982337,Nadia,,
Natidanga Rural Hospital,hospital,23.968663,88.541939,Nadia,,
Saktipur Rural Hospital,hospital,23.8629874,88.1948975,Murshidabad,,
Singhari Hospital,hospital,23.5044061,88.3059608,Bardhaman,,
Bagula Rural Hospital,hospital,23.326665,88.6428633,Nadia,,
Kalna Sub Divisional & Super Speciality Hospital,hospital,23.222344,88.346885,Bardhaman,,
Pritimoyee Rural Hospital,hospital,23.7918095,88.447076,Nadia,,
Dhubulia Rural Hospital,hospital,23.489139,88.44916,Nadia,,
Sitahati Hospital,hospital,23.698752,88.148394,Bardhaman,,
Amtala Rural Hospital,hospital,23.929974,88.453882,Murshidabad,,
Bishnupur Rural Hospital,hospital,23.380158,88.417491,Nadia,,
Bohar Hospital,hospital,23.270396,88.193613,Bardhaman,,
Srirampur Rural Hospital,hospital,23.41405,88.332911,Bardhaman,,
Tehatta Sub Divisional Hospital,hospital,23.7291023,88.5299829,Nadia,,
Chapra Rural Hospital,hospital,23.5175365,88.5461134,Nadia,,
Chaitanyapur Rural Hospital,hospital,23.98985,88.296153,Murshidabad,,
Bethuadahari Rural Hospital,hospital,23.6157522,88.3831192,Nadia,,
Nabadwip State General Hospital,hospital,23.424677,88.357408,Nadia,,
Katwa Sub Divisional Hospital,hospital,23.6462857,88.1262501,Bardhaman,,
Juranpur Hospital,hospital,23.6999216,88.1891245,Nadia,,
Beldanga Rural Hospital,hospital,23.9407033,88.2503943,Murshidabad,,
Nawpara Rural Hospital,hospital,23.5197498,88.4839096,Nadia,,
Karimpur Rural Hospital,hospital,23.980451,88.625923,Nadia,,
Ghoramara Hospital,hospital,23.9662223,88.3208105,Murshidabad,,
Porabazar Hospital,hospital,22.9098575,88.1598621,Hooghly,,
Palla Hospital,hospital,23.0398187,88.7436929,North 24 Parganas,,
Domjur Rural Hospital,hospital,22.6329538,88.2245161,Howrah,,
Haringhata Rural Hospital,hospital,22.9462957,88.5411998,Nadia,,
Jagatballavpur Rural Hospital,hospital,22.6797378,88.1085312,Howrah,,
Masia Hospital,hospital,22.7684975,88.8157257,North 24 Parganas,,
Barasat District Hospital,hospital,22.7217575,88.4925174,North 24 Parganas,,
Habra State General Hospital,hospital,22.8434627,88.6546041,North 24 Parganas,,
Chinsurah Mogra Rural Hospital,hospital,22.9912287,88.3692951,Hooghly,,
Bankra Hospital,hospital,22.5981589,88.2740081,Howrah,,
Kona Jagadishpur Rural Hospital,hospital,22.6193143,88.300364,Howrah,,
Bhatpara State General Hospital,hospital,22.8526394,88.3922656,North 24 Parganas,,
Baksha Hospital,hospital,22.7246358,88.2472706,Hooghly,,
Haroa Hospital,hospital,22.6146622,88.6818745,North 24 Parganas,,
Daspur Hospital,hospital,23.0636844,88.1861468,Hooghly,,
Sree Balaram Seva Mandir State General Hospital,hospital,22.717275,88.369272,North 24 Parganas,,
Tarakeswar Rural Hospital,hospital,22.8804199,88.0257762,Hooghly,,
Bakulia Hospital,hospital,23.1642301,88.3808739,Hooghly,,
Chagram Gramin Hospital,hospital,23.1593867,88.2979282,Bardhaman,,
Jangalpara Hospital,hospital,22.733053,88.2092044,Hooghly,,
Akuni Ichapasar Rural Hospital,hospital,22.7296069,88.1609911,Hooghly,,
Ranaghat Sub Divisional Hospital,hospital,23.1673572,88.553299,Nadia,,
Belur State General Hospital,hospital,22.6367774,88.3407443,Howrah,,
Furfura Hospital,hospital,22.7486783,88.1289435,Hooghly,,
"Imambara District Hospital, Hooghly",hospital,22.8924411,88.3994271,Hooghly,,
Gaighata Hospital,hospital,22.9340916,88.7350955,North 24 Parganas,,
College of Medicine & Sagore Dutta Hospital,hospital,22.6753602,88.3733901,North 24 Parganas,,
Chakdaha State General Hospital,hospital,23.0731229,88.5265282,Nadia,,
Haripal Rural Hospital,hospital,22.829529,88.115191,Hooghly,,
Dhaniakhali Rural Hospital,hospital,22.96542,88.091637,Hooghly,,
Chandannagar Sub Divisional Hospital,hospital,22.8668956,88.3689532,Hooghly,,
Satya Bala Devi ID Hospital,hospital,22.610922,88.3463274,Howrah,,
Chanditala Rural Hospital,hospital,22.6918608,88.2639963,Hooghly,,
Bhaduria Hospital,hospital,22.9311678,88.813973,North 24 Parganas,,
"Jawaharlal Nehru Memorial Hospital, Kalyani",hospital,22.9742779,88.4557638,Nadia,,
Ilsara Hospital,hospital,23.1124054,88.0835388,Bardhaman,,
Srinagar Hospital,hospital,23.0514928,88.6730436,Nadia,,
Walsh Sub Divisional Hospital,hospital,22.7548191,88.3465241,Hooghly,,
Naihati State General Hospital,hospital,22.8949254,88.4288618,North 24 Parganas,,
Chandpara Rural Hospital,hospital,22.940784,88.776758,North 24 Parganas,,
Bagnan Hospital,hospital,22.9322435,88.1442705,Hooghly,,
Pandua Rural Hospital,hospital,23.0742958,88.2813235,Maldah,,
Basirhat District Hospital,hospital,22.6660208,88.8903028,North 24 Parganas,,
Kanaipur Rural Hospital,hospital,22.702536,88.3206291,Hooghly,,
Singur Rural Hospital,hospital,22.8128595,88.23337,Hooghly,,
Chhota Jagulia Hospital,hospital,22.7312573,88.5318255,North 24 Parganas,,
Bireswar Hospital,hospital,22.6170504,88.7415966,North 24 Parganas,,
Palashi Hospital,hospital,23.0078143,88.1118611,Hooghly,,
Sundarpur Rural Hospital,hospital,23.1414273,88.8530321,North 24 Parganas,,
Pundibari Rural Hospital,hospital,26.41193,89.3827676,Cooch Behar,,
Haldibari Rural Hospital,hospital,26.3322264,88.7807069,Cooch Behar,,
Sadikhans Dearh Rural Hospital,hospital,24.1190159,88.6428782,Murshidabad,,
Gazole Rural Hospital,hospital,25.2234163,88.201118,Maldah,,
Madarihat Rural Hospital,hospital,26.6923823,89.2743438,Alipurduar,,
Kumarganj Rural Hospital,hospital,25.4058199,88.7553293,Dakhshin Dinajpur,,
Muchia Anchal Hospital,hospital,24.9660724,88.2242337,Maldah,,
Narayanpur Rural Hospital,hospital,24.8567631,88.0815651,Maldah,,
Uttar Latabari Rural Hospital,hospital,26.685819,89.43696,Alipurduar,,
Herampur Rural Hospital,hospital,24.2049534,88.5054775,Murshidabad,,
Malda Medical College & Hospital,hospital,24.9957315,88.1364254,Maldah,,
Trimohini Hospital,hospital,25.2820379,88.9357138,Dakhshin Dinajpur,,
Murshidabad Medical College & Hospital,hospital,24.0890213,88.2588875,Murshidabad,,
Gangarampur Sub-divisional Hospital,hospital,25.404719,88.546209,Dakhshin Dinajpur,,
Itahar Rural Hospital,hospital,25.4519461,88.1744841,Uttar Dinajpur,,
Chanchal Super Speciality Hospital,hospital,25.3952664,88.0145168,Maldah,,
Bangalbari Hospital,hospital,25.6329813,88.228728,Uttar Dinajpur,,
Kushmandi Rural Hospital,hospital,25.5316539,88.3623824,Dakhshin Dinajpur,,
Sagardighi Super Speciality Hospital,hospital,24.2898689,88.0903796,Murshidabad,,
Patlakhawa Hospital,hospital,26.4799453,89.3576827,Cooch Behar,,
Falakata Rural Hospital,hospital,26.517753,89.205053,Alipurduar,,
Samsi Rural Hospital,hospital,25.2788914,88.0148102,Maldah,,
Jiaganj Rural Hospital,hospital,24.242716,88.274258,Murshidabad,,
Bahadurpur Rural Hospital,hospital,25.0355543,88.3763015,Maldah,,
Godhanpara Rural Hospital,hospital,24.2187848,88.5488688,Murshidabad,,
Panchkolguri Rural Hospital,hospital,26.4797972,89.4000807,Alipurduar,,
Okrabari Hospital,hospital,26.067389,89.466552,Cooch Behar,,
Rajganj Rural Hospital,hospital,26.5988468,88.5207493,Jalpaiguri,,
Moulpur Rural Hospital,hospital,25.0305409,88.1386734,Maldah,,
Mahesail Rural Hospital,hospital,24.5797078,88.0170266,Murshidabad,,
Deor Hospital,hospital,25.3721873,88.6895432,Dakhshin Dinajpur,,
Rampur Hospital,hospital,26.4306476,89.795057,Cooch Behar,,
Nazirpur Hospital,hospital,25.315078,88.798899,Dakhshin Dinajpur,,
Alipurduar District Hospital,hospital,26.4841832,89.5233569,Alipurduar,,
Khaspur Rural Hospital,hospital,25.2901986,88.7476539,Dakhshin Dinajpur,,
Jasodanga Rural Hospital,hospital,26.5120413,89.6293562,Alipurduar,,
Domkal Sub Divisional Hospital,hospital,24.116995,88.5570057,Murshidabad,,
Jamaldaha Rural Hospital,hospital,26.431438,89.029006,Cooch Behar,,
Bangla sahayata Kendra. Sitai Hospital,hospital,26.0646316,89.3005545,Cooch Behar,,
Rashidpur Rural Hospital,hospital,25.3937369,88.4059563,Dakhshin Dinajpur,,
Tapan Rural Hospital,hospital,25.3066379,88.5646832,Dakhshin Dinajpur,,
Krishnapur Rural Hospital,hospital,24.409268,88.251351,Murshidabad,,
Raiganj District Hospital,hospital,25.609905,88.132334,Uttar Dinajpur,,
Belakoba Rural Hospital,hospital,26.5782372,88.5981443,Jalpaiguri,,
Badalpur Hospital,hospital,25.439512,88.361287,Dakhshin Dinajpur,,
Lodhan Rural Hospital,hospital,26.0758552,88.1084472,Uttar Dinajpur,,
Mathabhanga Sub Divisional Hospital,hospital,26.3490715,89.2088003,Cooch Behar,,
Hili Rural Hospital,hospital,25.2792681,88.9918818,Dakhshin Dinajpur,,
Bhatibari Rural Hospital,hospital,26.4493507,89.623245,Alipurduar,,
Bangitala Rural Hospital,hospital,24.9748632,88.0052215,Maldah,,
Lalbagh Sub Divisional Hospital,hospital,24.1717512,88.2772444,Murshidabad,,
Balurghat District Hospital,hospital,25.247381,88.7816331,Dakhshin Dinajpur,,
Dinhata Sub Divisional Hospital,hospital,26.1364031,89.4607964,Cooch Behar,,
Maynaguri Rural Hospital,hospital,26.5708203,88.8280053,Jalpaiguri,,
Islampur Rural Hospital,hospital,24.1557814,88.4702536,Murshidabad,,
Natabari Rural Hospital,hospital,26.3916181,89.5929639,Cooch Behar,,
R.N.Ray Rural Hospital,hospital,24.9840254,88.2481478,Maldah,,
Bamanhat Rural Hospital,hospital,26.0745572,89.5840278,Cooch Behar,,
Kanapukur Rural Hospital,hospital,24.3041863,88.2959999,Murshidabad,,
Habaspur Rural Hospital,hospital,24.3225976,88.3456612,Murshidabad,,
Mekhliganj Sub Divisional Hospital,hospital,26.3599411,88.907731,Cooch Behar,,
Hemtabad Rural Hospital,hospital,25.6786839,88.2162815,Uttar Dinajpur,,
Gouripur Hospital,hospital,24.3048588,88.1945583,Murshidabad,,
HatimariRural Hospital,hospital,25.1791098,88.1544802,Maldah,,
Kheti Fulbari Hospital,hospital,26.496212,89.127588,Cooch Behar,,
Fort-Gloster State General Hospital,hospital,22.5101693,88.1836138,Howrah,,
Kulai Rural Hospital,hospital,22.5531551,88.1512488,Howrah,,
Nalgora Gramin Hospital,hospital,22.031432,88.472139,South 24 Parganas,,
Magrahat Rural Hospital,hospital,22.2400153,88.3681438,South 24 Parganas,,
Indrapur Gramin Hospital,hospital,21.647658,88.403613,South 24 Parganas,,
Haldia Sub Divisional Hospital,hospital,22.081741,88.141821,Purba Medinipur,,
Jharkhali Rural Hospital,hospital,22.0532082,88.6651424,South 24 Parganas,,
Indrapala Hospital,hospital,22.3272851,88.4166097,South 24 Parganas,,
Salt Lake Sub-divisional Hospital,hospital,22.5899183,88.410437,North 24 Parganas,,
Moushini Hospital,hospital,21.664701,88.202403,South 24 Parganas,,
Shirakole Hospital,hospital,22.3169806,88.2683289,South 24 Parganas,,
Moukhali Gramin Hospital,hospital,22.386825,88.244729,South 24 Parganas,,
Chandipur-Manikpur Rural Hospital,hospital,22.4711658,88.0268302,Howrah,,
Julpia Rural Hospital,hospital,22.3652727,88.3519698,South 24 Parganas,,
Tulsiberia Hospital,hospital,22.5199021,88.0205529,Howrah,,
Baneswarpur Rural Hospital,hospital,22.251128,88.2918479,South 24 Parganas,,
Padmerhat Rural Hospital,hospital,22.2448654,88.4473864,South 24 Parganas,,
Jadabpur Rural Hospital,hospital,22.0954515,88.3519474,South 24 Parganas,,
Gabberia State General Hospital,hospital,22.566693,88.124477,Howrah,,
Kulpi Rural Hospital,hospital,22.0821692,88.2478806,South 24 Parganas,,
Gosaba Rural Hospital,hospital,22.1732677,88.8047999,South 24 Parganas,,
Nalmuri Rural Hospital,hospital,22.500179,88.6014826,South 24 Parganas,,
Mathurapur Rural Hospital,hospital,22.123722,88.389674,South 24 Parganas,,
Amta Rural Hospital,hospital,22.57526,88.013692,Howrah,,
Momrejgarh Hospital,hospital,22.2725315,88.4807614,South 24 Parganas,,
Hazi S. T. Mullick Rural Hospital,hospital,22.561371,88.220802,Howrah,,
Dwariknagar Rural Hospital,hospital,21.71951,88.254565,South 24 Parganas,,
Abinash Dutta Maternity Home,hospital,22.595575,88.359983,Kolkata,,
Nimpith Shri Ramkrishna Rural Hospital,hospital,22.1550255,88.4405771,South 24 Parganas,,
Barunhat Rural Hospital,hospital,22.5369176,88.9530706,North 24 Parganas,,
Madhabnagar Rural Hospital,hospital,21.7895365,88.3540294,South 24 Parganas,,
Basanti Rural Hospital,hospital,22.1917985,88.7112287,South 24 Parganas,,
South Howrah State General Hospital,hospital,22.5602924,88.3039377,Howrah,,
Jamtala Rural Hospital,hospital,22.1037861,88.5714271,South 24 Parganas,,
"Lady Dufferin Victoria Hospital, Kolkata",hospital,22.5691437,88.3657939,Kolkata,,
Ghola Rural Hospital,hospital,22.561938,88.829227,North 24 Parganas,,
Minakhan RH,hospital,22.501428,88.726666,North 24 Parganas,,
Amtala Rural Hospital,hospital,22.3658439,88.2719809,South 24 Parganas,,
Baruipur Sub Division Hospital,hospital,22.359177,88.4335616,South 24 Parganas,,
"Government Hospital, Bhowanipur",hospital,22.516354,88.87344,North 24 Parganas,,
